'February 26, 2018';'Marina Intansari';"'Updatean versi yg terbaru kurang user friendly, bagus yg lama. Yang lama lebih ramah ke mata dan mudah digunakan. Balikin lagi plis, tampilan lamaa :""(( padahal suka gojek karena tampilannya lebih enak digunakan, daripada aplikasi sejenis seperti #ber dan g#ab. Eh sekarang malah sama aja, kyk mereka...";;;;
'February 12, 2018';'Jeihan Hannissa';'Not sure what happened. Older version lets me chat with driver from the application without costing me another money(pulsa), but somehow with the newest update I can not do the same thing. Is it because u remove the tools or... It's me that I don't know how to? Mohon pencerahannya tq';;;;
'February 24, 2018';'Diana Abdullah';'I love GoJek, I think it's heaven-sent and I thank the founders of GoJek for creating such a marvelous app. I use GoJek for everything, including rides, food and despatch service. Riders are fast and professional, and I like that they respond so quickly to my requests. Salut to GoJek I wouldn't kno...;;;;
'February 15, 2018';'Alifni Farhi Farhi';'This app was the best until i updated the last version. I feel unsatified with the latest update. The map doesn't work as usual. The look also not as simple as before. I used to choose the history map on goride and gocar, include the note. Now i must write down the new note for new order. Please mak...;;;;
'February 25, 2018';'A Google user';'I hate the fact that it has to be updated often. Without any seemingly significant changes. It just consumes the storage of your phone. Seriously please leave the option for us to not update it. Or if you badly need us to update it pls be considerate about the size of the application!!';;;;
'February 26, 2018';'Syafira Permata';'The pick up point is not 100% accurate but it always automatically chosen by the apps and sometimes i forget to change it because on the new version we should set the pick up point after set the destination. Complicated. The new version makes my brain work backwards';;;;
'February 24, 2018';'Muhammad Ashr Sayuti';'New UI design is much worse. With the latest update, using apps without GPS is MUCH hassle, multiple steps are required for what was supposed to be 'simple ride'. The old one with everything in one page is much more efficient. GPS request is also become more persistently annoying with two popup keep...;;;;
'March 4, 2018';'Goldie';'The previous version said we can chat with driver. But i never able to chat with driver because i never see the chat option on my booking window. I only able to send sms or call driver. Some of my friends also experienced same problem. Useless to updated it. Is that feature only fake???';;;;
'February 11, 2018';'Shinta Shisi';'This new version is too dissapointing me. I realy like the old version. I just see gopay transaction. Ya actually i always use gopay transaction but its too easier if cash transaction and gopay transaction always seen. Im so so sorry i give 2 stars in this version. Hope you understand your customer...;;;;
'March 11, 2018';'widi to';'The new update is annoying! Just that words. The ui is too troublesome to use that i keep accidently making orders that i didnt order and hard to check. Please learn to NOT trying to fix what is not broken. Thanks';;;;
'February 14, 2018';'fadli mohammad';'I dont like the new design. Its worse. The pickup and destination sugestion is getting worse. Please don't use gps for guessing the pickup & destination sugestion, but first use the user's time log to read the habbit. The idea to witch pickup & destination order also very confusing. Please provide ...;;;;
'March 1, 2018';'Dva Apree';'Selama ini bagus, tapi setelah update terakhir sering error... belum order tiba-tiba ditelpon driver, sampai berkali-kali.. dan menurut saya tampilan yang lama lebih user-friendly... please fix ASAP';;;;
'February 12, 2018';'Ichsan Rusdy';'The apps kind of error or got a glitch. I was clearly connected to the internet via wifi, but the apps keeps saying that I need to connect to an internet (as if my phone isn't connected). Please do kindly fix this asap.';;;;
'March 9, 2018';'RASHID MAJID';'I'm now using grab bike after the new update. Bad ui, price hike during my usual order time, incorrect location naming? Monas at south Jakarta? Why choose gojek? Good job. I will permanently use grab bike if there is no reverse step to previous version.';;;;
'February 26, 2018';'Erwin Saputra';'The new update crash a lot on Nexus 6p. Nice UI - even thou I'm having a hard time to put specific note on my location. Since the new update the GPS of drivers kind of quirky. Despite the quirks. A job well done Gojek.';;;;
'February 26, 2018';'Santi Indah Lestari';"'What's wrong with your used to be high quality? not only you dropped the free 50k go-food and free 50k car ride voucher, but you also made it available only once in a month and then you changed again into ""free delivery voucher"" which is only up to 10k! I prefer the old 850 points for a free 50k go ...";;;;
'February 6, 2018';'ija botel';'Just downloaded the new version. They removed the cancel button. Now you have to call the driver to cancel. Even after the driver cancelled, the app automatically searching for new driver instead of closing the order. So you have to receive calls from drivers and ask them to cancel. And at last, i f...;;;;
'February 23, 2018';'Krido Sadmoko';'Bad car and driver management. It's hard to find car or phone number which the same with the application. Driver of gocar maybe so rich they have more than one car, so they can change car and phone easily. With no supervision from Gojek management it could e very hazardeous for passanger';;;;
'February 18, 2018';'Eugenius Reinaldi';'Problem with latest update. I can't use go-ride, go-car, or go-food. I live in jogja and when i open go-car, the map shows...... Monas. I wait for a couple of minutes but it still shows monas. With go-food is worse, because i can't open it. There's no suggestion at all, and when i search the name of...;;;;
'February 23, 2018';'Rahayu Tan';'Sometimes when you cancel the order, the driver still receive the order (there is no cancelation info to the driver) and that really make them very angry to customer. This make us as the customer very akward and sorry with no solutions at all.';;;;
'February 24, 2018';'Monica Aya Su';'I don't get app update with the new interface. I tried uninstall and reinstall, but the newest version interface still doesn't appear. I still get the old, blackish interface. Can you help? Device used is Xperia XZ SO-01J';;;;
'February 14, 2018';'A Google user';'Very unreliable drivers. Most of the time order gets cancelled after waisting a lot of time. Then there is no way to rate the driver if he cancelled the order. There is no easy way to report that behavior to go jek.';;;;
'February 9, 2018';'agung wiratama';'I would give 5 stars for the previous version, i always use go-pay for the transaction and i do have sufficient amount for the trip.. yet the new looks (version) choose CASH as default payment instead go-pay... And it confuses me and the driver, i thought i had already paid for the trip. I've never ...;;;;
'February 24, 2018';'Evan Firma Diatama';'Last updated is worst. I can't order from other pick-up location. Then application interface is worse than old version. I'm more comfortable using old version than new version. I hope GO-JEK can fix this problem. Thanks';;;;
'February 14, 2018';'Ucok Lubis';'great apps and really helpful innovation. have some notes for ur newly updated UI tho. 1. Your random internal pop up banner just irritates me like a lot. Hope you can reconsider when you should show your internal pop up banner(s) to the user, it brokes the user journey really from my point of view...;;;;
'February 19, 2018';'Gian Giant';'Very bad .. cannot order gocar or gojek for kids anymore. Parents need to avoid direct contact driver with kids directly and parent need to be able to monitor the movement';;;;
'February 27, 2018';'A Google user';'Go car service is great. But the app has bugs. Does not correctly show where car is. Can be totally wrong. Makes it hard to cancel a car that is too far away. Later: problem is with latest version. I like that map behaviour problems are fixed, but that was a small problem. The new problem is a real ...;;;;
'February 19, 2018';'anisa rosdiana';'Sangat membantu. Meski kadang drivernya annoying banget. Terlalu banyak tanyain alamat pdhl udah dibilanh sesuai maps. Huuuuu ribet aja gt kalo ditelponin mulu. Paling mahal dari kompetitor sejenis tp paling fast. Jadi balance lah. Nice and helpful!!!!! Sukses ya';;;;
'February 24, 2018';'fantasy yume';'At first, this apps was great. There are so many vouchers such as gofood voucher 50rb. Second,you need more points to redeem gofood voucher and the voucher only 25rb, I already upset bcoz of this. And now i hate this apps bcoz the gofood foucher become 10rb and vanish from my list to choose. Tod...;;;;
'February 15, 2018';'Thika Hanida';'This app work normal when it's not raining. But a disaster during the rain. It took very long time to response. Very disappointing. No driver willing to take order.';;;;
'February 12, 2018';'Ghani Ariyanto Nugroho';'Can we change the path street so gojek can reach us easily? Because they didn't know when the portal closed, so they will turn around to find the way in _Ÿ_”.';;;;
'February 9, 2018';'Armiliansyah Falsa';'Your last update sucks! Not user friendly and lot of bugs! This is the 2nd time my payment method changed automatically during the trip! You ruined good service with this stupid update!';;;;
'February 24, 2018';'Asri Oktavioni Indraswari';'The updated version is the worst. Most of the time I cannot text & choose my destination & pick-up point so I need to manually pin it using the map which is extremely ineffective. Sorry but I have to uninstall and use other app for the same service.';;;;
'February 17, 2018';'Eric Fernaldy';'I hate one of your Taxi driver. The app clearly mentioned 12k to 14k. But the driver asked 30k, he showed with his HP. There are people who hates debuts. So I just put 1 star rating here. :)';;;;
'February 10, 2018';'Christopher Leopold Lalo Nusa';'Case clear, jadi ada delay isi saldo gopay baru masuk setelah beberapa hari. Tapi sudah masuk, hanya delay saja. Semoga sistemnya bisa lebih realtime lagi.';;;;
'February 26, 2018';'Nesia C';'I just realized it. After update, the route gojek will take is the most farther one. Price insanely higher than usual. Shame on you :( I'm moving to Gr*b now. They have better route and rational price';;;;
'February 9, 2018';'Annistia Wangsabrata';'I used to love this app. However, the new version seems has an issue to the Wi-Fi connection. Fyi, when I changed it with cellular connection ones, it works. It happens several times (up to now). Please fix it. Thx.';;;;
'February 24, 2018';'Linda Carlie';'I think this recent update is disappointing. I can't even add a detail note to the driver before making an order. The pick up location always directs to the initial location. Hope you'll fix the problems soon.';;;;
'February 9, 2018';'I Dewa Ayu Ratih Widiastuti B';'The new version of GoJek is terrible, When order GoCar there is no information of the Car so I am entering wrong car. Please give the information about the car!';;;;
'February 14, 2018';'Jamila Prama Harty';'I updated the app, then I can't use this app at all. The window wouldn't open and It pisses me off. What's the solution of this problem? I need a CONFIRMATION as soon as possible.';;;;
'February 10, 2018';'Timotius Harry';'The new version of this app is totally dissapponting. I couldnt cancel my order, seems ordinary but in my case it was very crucial. I ordered the gocar to transport me to the airport, i got my driver however i couldnt reached him, for about 15 minutes i've waited him to contact and also did the phon...;;;;
'February 27, 2018';'Riszky Ramadhani';'EDIT : thanks for the respond, i still like using the app for most of my daily needs. Issue is solved. I hope you developer will add more security to privacy of client. Keep up the good job Almost got scammed by some con-man to hijack my gopay. Already sent a complaint email to your complaint for...;;;;
'February 24, 2018';'siti habibah';'The newest version is slower compared to the old version. And I can't see how long I have to wait the driver. The notif always says the driver is picking me up. I know, but when will he arrive?????. And sometimes the maps also does not show the real driver's location. Sorry.';;;;
'February 12, 2018';'Ludwina Nofrida';'Old version was better. Who ever made this innovation is useless. You can't make pick up point to where you want when you're not in that point. Sometimes we order gojek to pick up friends and family. Really sucks. The app won't let you make reservation from home because the app keeps getting your pi...;;;;
'February 14, 2018';'Florence Tanius';'Bisa balik ke versi lama ga? kl bisa, gimana caranya?? new version worse.. better u dont make 100% changes on the apps like this. thx';;;;
'February 15, 2018';'Early Innova';'I changed the points with voucher of the offering starwars merchandise. But not clear with the time, place n pick up date of the merchandise. No contact provided too...lost some thousand points';;;;
'March 5, 2018';'dina yuliani';'So far i never get trouble with this app... Just sometime bad signal.. all good and tx for the free vouchet';;;;
'February 18, 2018';'Alessandro Ferdian';'The new updates seems very incovenience.. What is the way to check fares before confirm the booking? Do the confirm pickup button go straight to the pickup procedure?';;;;
'March 2, 2018';'David Lornie';"'This is the worst version of the app ever! Why update an app if you're going to make it worse than the previous version. It may look pretty but it has serious flaws: 1. The GPS is completely inaccurate. 2. The fixed message says ""driver is picking you up"", no matter where they are -2 minutes away or...";;;;
'February 10, 2018';'Denta Anindio';'It was good with old version. After the lastest update it becomes so confusing even just to order the car/bike. You should remove the lastest update and change it to the old version. Sorry to say but 1 star until you change it to the old version';;;;
'February 7, 2018';'Monica Santosa';'I don't like the new version, after read that there is no choice for cancellations, I also found that this apps didn't give information about how much it cost with gopay and without gopay. Transparency issue';;;;
'March 4, 2018';'Luciano Fyro';'I'm sorry but I don't like the recent layout of the app. It doesn't tell me If I already get a driver or not. Also it's kinda difficult to write the destination. I like the old layout better';;;;
'March 4, 2018';'Nicanor Wijaya';'Need work on go-shop feature, hardly input estimation price that cause failed to order. The apps crashed easily, especially when you lost your signal suddenly. I dont know that others device got same problem with me, therefore I'm using BB KeyOne';;;;
'February 8, 2018';'Reinaldo Yusak';'Overall, the app is innovative, but there are times when the GPS from the GO-JEK app is messed up (At least this applied to Go-Ride and Go-Food). For example: I ordered food from a place that is 3 km away, but the GPS from the map went around far and the delivery price went from 9.000 (Pre-Order) to...;;;;
'February 7, 2018';'Wiken Oktaviana';'Just upgrade to new version as suggest, but its not useful at all. When I order goride, they use route via highway....come on guys, since when they allow motorcycle go through highway (toll)? Same with gocar, all order the route will use the highway. This miss calculation make the route longer than ...;;;;
'February 27, 2018';'Nadila Amanda Zuliani';'Please make Chat Online feature when consumers communicate with drivers. Cause really problem for person who dont have saldo to send message especially for urgent accident thats really impirtant. Thanks';;;;
'March 5, 2018';'yasyir fahmi mubaraq Syah';'The application is really helpful for costumer who need transportation and ordering food. However, the application always requires an upgrade that may take extra cost and take too much handphone memory space.';;;;
'February 8, 2018';'Shandy Ronosoebroto';'Tetap yg terbaik menurut saya di banding ojol sejenis: points ga ada batas angus, selalu sedia masker/tutup kepala, kl ujan dipinjemin jas ujan, pk gopay lgsg dpt diskon ga repot2 cari kode promo, bs kasih tip lwt gopay, skrg jg ud bs bertukar pesan dg driver, sering dpt voucher gratisan, dst. perta...;;;;
'February 11, 2018';'Finna Margaretha';'I would give 5 stars but my apps showed something a little bit terrible. I couldn't track the driver, there was no sign of it. Also, the apps did not show the progress so it freezed. Please consider to fix it.';;;;
'February 13, 2018';'Aristides Ariawan';'Not too happy with how you lowered the vouchers value, but i guess it's understandable. Also it has been mentioned, but there's also the problem with chatting in which the previous version lets you chat in-app without having to sms your driver.';;;;
'February 28, 2018';'RIFQI THOMI';'Decrease of UX, worst decrease. Notes from customer unseen in app. History not save the long lat and notes. No games anymore (no loyalty customer appreciation). Better previous version.';;;;
'February 9, 2018';'Bogarth Sebastian';'Hi, i dont like the nee update, because the UI make me difficult to make a booking.. please update. Thx for your attention';;;;
'February 8, 2018';'kim adams';'I used to love this app and I use it regularly so I accumulate Go points. The new system only let me use the points once a month. It pretty much renders them useless. There is no incentive to use the app anymore. It should be restored to rhe previous system.';;;;
'February 7, 2018';'Nirmala Nataliana';'Setelah upgrade ke versi terbaru, gak bisa tentuin titik jemput. Aku lokasi di solo tapi titik lokasi ku otomatis di jkt dan gak bisa dirubah gitu.. Terpaksa pindah aplikasi lain karena udah gak recomended. Mending versi yg lama lebih nyaman dan gampang di operasikan.';;;;
'February 17, 2018';'Kangga Hendra';'Aplikasi baru kok makin ngak akurat ya? Ngak sesuai iklan katanya udah akurat.. Dan UI nya juga kurang enak di pakai. Perbarui lagi ya, yang simpel aja tapi memudahkan pemakaian. Bukan yang elegant tapi makai nya ribet, ngak semua orang Indonesia udah maju dan ngerti smartphone tuh.';;;;
'February 10, 2018';'ichan able';"'Can't use the app.... ""Sorry, you cannot make any order,please contact our costumer service.....bla...bla....,"" --I'm your old costumer, ... I always give Five Stars for the driver.. No Solution for the app, Where is your costumer number? Where is your costumer service? What my Fouls? The App c...";;;;
'February 23, 2018';'Teguh Adityah';'I prefer the old version cause we can't cancel our order and the design is too complicated... rollback to old version and maybe i'll change my star to five.. bloody hell..';;;;
'March 4, 2018';'conny julanda';'Dear Gojek, I've used the apps for a long time and I don't found any major problems and the services were good. However, several days ago, I ordered GoCar from Tanah Abang to Senen and two drivers had picked my order up. I got confused for a while until the nearest driver pick me up. Then the other ...;;;;
'February 7, 2018';'Herlizar Rachman';'Hello GoJek, Thanks for providing us an affordable and easy transportation option. I enjoyed your services, payment options, and discounts. However, I found that your pricing policy is quite unfair for me as a user. During this week, your price for my daily 2.4km commute was varying too much. I ca...;;;;
'February 6, 2018';'Shin Orocimaru';'Gojek best.. belum pernah ngalamin hal mengecewakan.. yg ngomong gojek jelek pakai bandingin dgn grab atau uber itu hoax saingan gojek wkwkwkwk';;;;
'February 9, 2018';'Yusdi Saliman';"'Ordered food. Waited for about 40 minutes. App was still saying ""picking up food."" Confused. Finally checked the history. Turned out the order was cancelled! What?! Why wasn't there a notification for that?!'";;;;
'February 7, 2018';'Thomas Junior';'The latest update was so inconvenient. It's too slow and the most important I can't write memo for the driver. I use samsung galaxy s8+';;;;
'February 6, 2018';'kagome handayani';'It was user friendly and very helpful. But when cloudy or rainy, system was very slow responces and difficult to find the drivers, and sometime we found invalid position on map.';;;;
'February 27, 2018';'Dian Muhammad Adam';'the regulation for got the performance driver for me its very impossible to filter who driver have highest performance. in example : what i have after discussion with your driver, when gojek review you as the best performance drivers? its simple things.. we just collect 5 of 5 or 1 of 1 our order c...;;;;
'February 14, 2018';'ellona S';'New version only lets you get really small point from go-point. So stingy! The interface is confusing and the GPS is not getting better. They gave you the farther route possible, so you would pay more than it should be. It's the worst!';;;;
'February 10, 2018';'Suci Rizki';'I will give it 5 stars for previous version. I just updated the apps, at first i thought it was my mistakes when i choose the drop off point but then it happens again for the second time. kesalahan terjadi saat aku nentuin pick up area. Aku ketik starbuck setiabudi one aku kira udh akurat soalnya bi...;;;;
'February 14, 2018';'Timotius Djohan';'The new version app doesn't show the price for goride and gocar on the first place, is that kinda bad for UX don't you think? And the go point is becoming more useless and doesn't do much anyway';;;;
'February 10, 2018';'Rosalia Putri';'Saya sudah ngumpulin poin rewards, pas mau di tuker voucher go food tiba2 ada perubahan. Asalnya 850 Poin bs dapet voucher go food gratis 50Rb, turun lg k 600 Poin cuma bs dapet voucher go food 25Rb. Eh skr turun lg ke 450 Poin cuma bs dpt voucher 10Rb. Pdhl sy udh semanget ngumpulin poin. Ga Konsis...;;;;
'February 10, 2018';'Angga Hadi';'So unreliable. I ordered food, had 9 DIFFERENT DRIVER back and forth saying yes but then cancelled. I'm on my 10th search now and not even sure I'm getting my food. It's been 1.5hours now.';;;;
'February 10, 2018';'reshinta vigian';'Saya melakukan pembelian tiket movie via GO-TIX that I thought it would be good. You know what, I got nothing but I lost my Go-Pay amount. Beberapa jam setelah melakukan transaksi Go-Tix saya mendapat email bahwa pembelian tiket saya GAGAL. Saya pikir saldo Go-Pay saya akan otomatis kembali tapi sam...;;;;
'March 11, 2018';'Lala Fitriani';'I DISLIKE THE NEW UPDATE!!! So far the only feature I find useful is Chat, other than that IT'S SUPER ANNOYING! I loved the old app more! _Ÿ˜¢_Ÿ˜¢';;;;
'February 7, 2018';'Margaretha Anggrina';'Baru kali ini kecewa sama update an apps terbaru gojek. Opsi Go-Pay yang biasanya otomatis skrg berubah. Harus dipilih dulu,yg dimana tombol nya itu ga user friendly. Jadi, buat kalian yang terburu2 dan biasa dengan tampilan gojek diawal,better cek 2 kali saat mau pencet pesan. Lumayan boook biaya j...;;;;
'February 14, 2018';'Krisna Drahma';'Bad design, not user friendly. Too many steps for a simple order.';;;;
'February 6, 2018';'ellen angelin';'Sering error padahal cuman pesan 1x gocar eh kok 3 driver yang nelpon. Mohon diperbaiki apalagi kalau hujan';;;;
'February 14, 2018';'Midle Nurlail';'I can't get any driver! The map shows a lot of drivers around me but I can't get any. Please fix this new version. Thanks for the quick response.';;;;
'February 19, 2018';'Eka Prasetyani';'The new update is very complicated. It's difficult to use the map. The older version worked better.';;;;
'February 19, 2018';'Syahrian Nur Mutiara';'Dear Gojek development team, just wanted to inform you guys that the new version sucks, no offense but the old version is so much better, we don't need to send an email to complain. right here is the easiest and transparent platform to complain, thanks';;;;
'February 12, 2018';'Gold Sunday Palm Tampubolon';'History cancelled order (oleh driver) tidak ter record. Complaint ke CS minta no order. Mau bagaimana? Apps nya tidak me record.';;;;
'February 6, 2018';'dita putri';'I dont like this version. I cant estimate the distance for my trip. I'd like you to put back the old version for booked go-ride and go-car. Thanks';;;;
'March 2, 2018';'Rio Cahyono';'The old version is much lighter, loads faster, and user friendlier. I don't know why apps developers seem eager to fix something which not broken, yet somehow can make it worse';;;;
'February 16, 2018';'Lorainne Garsia';'The latest version 3.0 crashed on my phone upon installation. Now I can't open the app at all. Great update, I guess.';;;;
'February 14, 2018';'Victor Firman';'Update is too frequent. You may update to fix the bug or anything elsa but not to change the UI too frequently. The history is not smart enough to remember my address. I need to put manually oftenly.';;;;
'February 15, 2018';'A Google user';'Sooo MUCH DISAPPOINTED We CANCEL ORDER GO CAR CZ THE REASON HIS NUMBER NOT REGISTER THE DRIVER USE OTHER NUMBER FOR CALL AN WE WAIT MANY LONG IN APP WAIT ONLY FEW MINUTES BUT HALF HOURS NOT COMING,! AN HE CALL USE OTHER NUMBER WITH ANGRY!!! WE CANCEL THATS OUR CHOOSE NOT THE DRIVER AN CANT CALL ! ! ...;;;;
'February 24, 2018';'Alysha FirantiannÃ¨';"'I just like the old version of this gojek app untill they force us to update. The point redeem now is higher and they deleted the ""go food free 50.000"" now not so excited like i did'";;;;
'March 24, 2018';'Sophia w';'So far between all competitors this app is the best for doing everything, from taking a ride to sending things and even buying foods and things around. Keep up the good work Gojek!_Ÿ˜€_Ÿ˜€ Btw the go-points voucher for the discount at baskin robbins needs to be revised (the exception stores is for all f...;;;;
'February 7, 2018';'Yudha Syadeki';'Frankly, i really hate this new update, so awkward, usually new up date bring something better than before, but this one give us something even worse. I finnaly regret my decision to do an upgrading, .i shouldn't do this in first place.';;;;
'February 10, 2018';'Rachmi Annisa';'Setelah di upgrade malah jd ngawur. Dmn pun driver nya, point driver nya gak berubah. Udah gitu top up go pay gak real time kayak kmrn2. Top up dr 45 menit yll, smp skrg blm ke update saldo nya. _Ÿ˜°';;;;
'March 16, 2018';'Elsa Audrey';'once i had problem with Gojek App. The customer service didn't really help me to ge through the way out for my problem. disappointing';;;;
'April 2, 2018';'natea nara';'Karena kurang tau kontak layanan konsumen, saya ingin bertanya di sini. Apakah foto yang diunggah untuk verifikasi akun akan didisplay sehingga driver bisa melihat foto tersebut? Karena ini menyangkut privasi dan saya belum menemukan penjelasan tentang foto ini, mohon bantuannya';;;;
'February 6, 2018';'Apero Sesio';'Kualitas jauh menurun Go-ride: Jarak yang ditentukan oleh aplikasi sangat jauh, muter2, gak efisien, tarif jadi mahal. Sering lama menunggu pesanan diterima driver, setelah akhirnya dapet drivernya malah minta di-cancel dgn berbagai alasan. GPS tidak akurat. Tidak ada plat nomor motor driver dan tidak ada bukti pembayara...;;;;
'March 12, 2018';'Asti Febrilia';'Dear this tecnichian, I forget my password so why you don't just send me email to reset my old password directly? should i wait till i late, don't like this app';;;;
'February 11, 2018';'Ria Kartika';'Setelah update ke versi terbaru, tarif jadi lebih mahal dengan tujuan yang sama. Penggunaan maksimum voucher cuma 1x sebulan. Totally disappointed !!';;;;
'March 3, 2018';'Alfiandy Ahmad Yunus';'Beberapa hari ini sempat pakai go pulsa, tapi ga setiap pakai dapat kesempatan utk go point, cukup kesal juga sih isi 200rb tapi ga dapet point, rentang waktu untuk bisa go pulsa lagi juga lama';;;;
'February 9, 2018';'Christianus Sandjaja';'Tampilan dan experiemce UI baru tidak user friendly, notes untuk tujuan selalu harus ketik ulang setiap pesan. Lebih bagus tampilan UI yg lama. Its simple and easy.';;;;
'February 14, 2018';'Timotius Alfin';'Newest version is too bad since it doesn't have in-app chat features anymore and the UI is too complex. The earlier version is much better';;;;
'February 20, 2018';'Iyassepty HM.';'Map: Your map was broke my day yesterday. Please fix it! And i read in the other review you just suggested them to email? Like seriously? After we emailed, and then what? Even the Gojek's driver got some difficulties to reached us! Point: I don't know i'm not interesting anymore to get more point...;;;;
'February 17, 2018';'Irfan Santoso';'Previous version is easier to used than this update, everytime I write the street name such as outside province, I have to use manual pick point, and move the point to the province I want, and that's the way I can find the street I want, it's just too complicated';;;;
'February 16, 2018';'Harris Eddyanto';'Previous version was much better.. this new one is terrible.. please just fire the software developer or the one who is responsible for this mess..';;;;
'February 9, 2018';'Nabilla Indah Pratiwi';"'I used to be regular gojek user, but recently the service is suck and ""help"" options didn't work out. the number always busy or said unavailable. I keep losing my credit, says ""something went wrong, please try again"" but no driver show up. Seriously, are you trying to rip me off??'";;;;
'February 11, 2018';'Agung Sedayu';'So many bugs after updates. Meh. I prefer old gojek';;;;
'February 9, 2018';'Rizky Darmawan Liem';'Setelah update jadi lebih rumit bagi pengguna yang sudah berusia cukup tua. Berdasarkan pengalaman pribadi, sebagian orang tua yang tidak terlalu fasih menggunakan smartphone mengalami kesulitan. Saran saya lebih bagus jika dikembalikan tampilannya seperti semula.';;;;
'March 7, 2018';'DuYi Yu';'Sometimes must update update repeat. ,so bored.. huhu.. but it can help us to a better life.';;;;
'February 20, 2018';'Reynaldi Rachmat';'Tolong dong dibenerin rutenya ya. Kok malah jadi panjang terus tidak lewat jalan seharusnya. Padahal titik penjemputan sudah sesuai, tapi karena rutenya ngaco driver jadi susah jemput. Saya tidak akan berikan bintang lima dan review yang baik sampai yang seperti ini dikoreksi.';;;;
'February 8, 2018';'Roberto Siallagan';'The latest update isn't user friendly. To much step for booking, just good in interface, but worse in simply and easy using';;;;
'February 8, 2018';'Saras Sadanti';'Never thought a day that Gojek will be the most useful apps for my daily activity, keep up the good work guys, you're all awesome!';;;;
'February 10, 2018';'A Google user';'Map accuracy is better now, but app has worse rewards than before (too small or too big for my needs) and the new interface is worse than the old one';;;;
'February 6, 2018';'Wandi Gunawan';'Versi yang baru.. Applikasi nya ga bisa buat pesan GoCar buat orang lain. Titik pemesanan hanya untuk hp yang terinstal. Bagaimana jika saya perlu untuk pemesanan orang tua yang minta di jemput pake GoCar???';;;;
'February 24, 2018';'Al Baihaqi';'The newest version doesnt allow me to select pick up points or drag the pick up points on map. It is essential since GPS position sometimes inaccurate. Please fix this!';;;;
'February 15, 2018';'Ansi Arivia';'The older version was MUCH better, and easier to use than the newer one. The new design is also very confusing.';;;;
'February 8, 2018';'embodiment of evil';'sejak update terbaru, saya tidak bisa melihat estimasi harga lagi, ini sangat menyulutkan karena saya takut uang saya tidak cukup dan tidak ada ATM di tempat tujuan saya. mohon dikembalikan agar bisa melihat estimasi harga. thx';;;;
'March 2, 2018';'Annisa Bella';'Saya lebih suka gojek yg dulu. Yang sekarang jelek. Notes cuma bisa dipakai buat pickup loc aja, destinationnya engga. Ga bisa refresh buat posisi ojol juga-_-';;;;
'February 10, 2018';'Defi Mediana';"'I personally don't like the go-ride, go-car, and go-bluebird UI of the newest update (haven't tried the others). It's complicated and confusing. It makes me longer at placing an order. My mom misunderstood ""confirm pickup"" because she thought it was final while the price hasn't popped out yet.'";;;;
'February 7, 2018';'Fiola Rizanti';'The newest version fails to show me the map, only the route lines are shown. The in-app chat was very useful, I missed it already.';;;;
'February 14, 2018';'Tareen Katuuk';'Lebih diperhatikan lagi ya para drivernya. Drivernya suka banyak yang kurang ajar. Masa minta biaya tambahan, udah gitu masih setengah jalan diturunin di pinggir jalan. Kurang ajar emang. Di atur dong drivernya, kalo begini kan malah nyusahin bukannya malah menolong anak bangsa.';;;;
'February 23, 2018';'augustinus hc';'Fast, reliable. Only need some improvement when the rainy seasons and busy hours, apps sometimes stuck, loading';;;;
'March 4, 2018';'Luke Helmi';'Sehabis update baru. Lokasi gps kurang akurat. Posisi driver yg di pesan tidak bisa dilihat secara real time lagi, terlihat diam di map. Padahal koneksi internet saya bagus. Hal ini sangat membingungkan apabila saya ingin butuh driver yg cepat. Keluhan kedua saya, driver kadang tidak menelpon saya s...;;;;
'March 6, 2018';'kita suka';'Tampilan gojek yg lama jauh lebih baik dari yang sekarang. Saya sbg pengguna gojek yg udah lumayan lama kecewa dgn tampilan baru yg tdk user friendly. Konsep Tampilan yg skrg mirip dgn salah satu competitor gojek tetapi yg punya competitor user friendly. Ketik notes utk driver pun gak bisa krn pas m...;;;;
'March 8, 2018';'Infamous Crew';'I love on how gojek application keep its interface simple, yet effective. It never crash in my phone unlike other competitor's app which still has some bugs. The new pickup-destination interface is indeed really good, asking the customer where they are and where they want to go onw by one, not all a...;;;;
'February 23, 2018';'Anggriani Ayu';'1. Tolong agar pencarian GPS nya lebih diakuratkan lagi 2. Tolong kalau bisa ditambahkan favorite places, tempat2 yang sering dikunjungi agar tidak susah untuk re-order 3. Untuk pilihan Go-Bluebird di update aplikasi terbaru INFINIX NOTE 2 X600 kok tidak ada ya? Mohon tambahan pilihannya agar jenis ...;;;;
'February 6, 2018';'Crafty';'Kenapa di bagian GoSend selalu tidak keluar history alamatnya? Settingan apa yang salah? Jadi capek ngetik terus tiap kali mesen. Tapi kalau di GoShop bisa keluar history alamatnya. Dan bisa ngga dibikin fitur favourite? Jadi user gak perlu selalu ngisi tiap kali pesan orderan dengan alamat pickup/...;;;;
'March 17, 2018';'Prianugra Naratama';"'I use samsung s3 mini. After the latest update, everytime I tried to order go-ride or go-food, the app won't let me select a location. Whenever I tried to fill the destination column, it stays blank. Therefore, I couldn't click the ""next"" button as it requires the destination column to be filled. Pl...";;;;
