sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,#balinotforsale,2013-08-23,7:05 PM,periode_1, EndyArinata,EndyArinata,1,"Pemimpin harusnya bisa berfikir bijak , tidak merusak apalagi menjual apa yg dipimpinnya :)) #BaliNotForSale",pemimpin berfikir bijak merusak menjual dipimpinnya,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/EndyArinata/status/370879406622797824
twitter,#balinotforsale,2013-08-23,6:19 PM,periode_1, kandabuana,kandabuana,1,Jadi pengen ikut komunitas anak alam \(<c2><b4><e2><96><bd>`)/ #balinotforsale,pengen komunitas anak alam,4,balinotforsale,1,FALSE,False,NA,NA,NA,/kandabuana/status/370867782616760321
twitter,#balinotforsale,2013-08-23,6:12 PM,periode_1, kandabuana,kandabuana,1,Charity Event #balinotforsale lagi <eb><a7><9e><ec><95><84><ec><9a><94>,charity event,2,balinotforsale,1,FALSE,False,NA,NA,NA,/kandabuana/status/370866011605442561
twitter,#balinotforsale,2013-08-23,6:04 PM,periode_1, DRX_SID,DRX_SID,1,Bangun Bali tolak reklamasi . Sayang Bali tolak reklamasi . Bangun Bali tolak dibohongi . Rusak bumi dan anak negeri . #BaliNotForsale,bangun sayang bangun dibohongi rusak bumi anak negeri,8,BaliNotForsale,1,FALSE,False,NA,NA,NA,/DRX_SID/status/370864031890173952
twitter,#balinotforsale,2013-08-23,5:59 PM,periode_1, anak_alam,anak_alam  xMotherEarthx  JanggarUlam,3,Stage di tengah sawah yang lain . Jangan injak sawah ya ... @xMotherEarthx warung @JanggarUlam #balinotforsale movement .,stage sawah injak sawah warung movement,6,balinotforsale,1,FALSE,False,NA,NA,2,/anak_alam/status/370862891794055168
twitter,#balinotforsale,2013-08-23,5:07 PM,periode_1, akuluka,akuluka,1,"Indonesia banget itu , gak apa -apa terima pemasukan sedikit , kan nggak keluar duit sepeser pun . Ex : Freeport , ntar lagi GWK . #BaliNotForSale",banget pemasukan nggak duit sepeser ex freeport ntar gwk,9,BaliNotForSale,1,FALSE,False,NA,NA,NA,/akuluka/status/370849731733225472
twitter,#balinotforsale,2013-08-23,5:03 PM,periode_1, akuluka,akuluka,1,"Jadi pemda Bali saking gak maunya ngeluarin duit buat nerusin proyek GWK yg terlunta2 , dijualah ke investor . #BaliNotForSale",pemda saking maunya ngeluarin duit nerusin proyek gwk terlunta dijualah investor,11,BaliNotForSale,1,FALSE,False,NA,1,NA,/akuluka/status/370848802313211904
twitter,#balinotforsale,2013-08-23,4:51 PM,periode_1, KASHE_JMB,KASHE_JMB,1,Berharap tetep hijau .. Not for sale .. nanouhero  #balinotforsale #tolakreklamasi <e2><80><a6> ,berharap tetep hijau sale nanouhero,5,balinotforsale  tolakreklamasi,2,FALSE,False,NA,NA,NA,/KASHE_JMB/status/370845803486916608
twitter,#balinotforsale,2013-08-23,2:31 PM,periode_1, NasutionOSD,NasutionOSD,1,Selamat siang para perjuang #BaliNotForSale sekali lagi #BaliTolakReklamasi,perjuang,1,BaliNotForSale  BaliTolakReklamasi,2,FALSE,False,NA,NA,NA,/NasutionOSD/status/370810418085654528
twitter,#balinotforsale,2013-08-23,2:21 PM,periode_1, raizastrid,raizastrid,1,#BaliTolakReklamasi #BaliNotForSale ,,0,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,NA,/raizastrid/status/370808043388153856
twitter,#balinotforsale,2013-08-23,2:11 PM,periode_1, RandyyBoyd,RandyyBoyd,1,#BaliNotForSale ,,0,BaliNotForSale,1,FALSE,False,NA,NA,NA,/RandyyBoyd/status/370805544006610944
twitter,#balinotforsale,2013-08-23,1:20 PM,periode_1, RickyMYS,RickyMYS,1,New Ava #BaliNotForSale #BaliTolakReklamasi,new,1,BaliNotForSale  BaliTolakReklamasi,2,FALSE,False,NA,NA,NA,/RickyMYS/status/370792662380474368
twitter,#balinotforsale,2013-08-23,1:09 PM,periode_1, okabujawan,okabujawan,1,"made in china ; ori , kw super , kw 1 , kw 2 , kw 3 #balinotforsale #BaliTolakReklamasi #Brno",made china ori kw super kw kw kw,8,balinotforsale  BaliTolakReklamasi  Brno,3,FALSE,False,NA,NA,NA,/okabujawan/status/370789761813737472
twitter,#balinotforsale,2013-08-23,12:56 PM,periode_1, seru_put,seru_put  okezonenews,2,"#BaliNotForSale RT ""@okezonenews : Patung Garuda Wisnu Kencana , Ikon Baru Pariwisata Bali ",patung garuda wisnu kencana ikon pariwisata,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/seru_put/status/370786534124818432
twitter,#balinotforsale,2013-08-23,12:34 PM,periode_1, DonnyOboe,DonnyOboe  forbali13,2,Buat pemuda bali yg peduli dengan alam bali mari follow @forbali13 #BALINOTFORSALE !!,pemuda peduli alam follow,4,BALINOTFORSALE,1,FALSE,False,NA,NA,NA,/DonnyOboe/status/370781181240807424
twitter,#balinotforsale,2013-08-23,12:34 PM,periode_1, irfangst,irfangst  erwinekoo  JRX_SID,3,@erwinekoo siip anda ikud menyuarahkan #BaliNotForSale #BaliTolakReklamasi sperti @JRX_SID,siip ikud menyuarahkan sperti,4,BaliNotForSale  BaliTolakReklamasi,2,FALSE,True,NA,NA,NA,/irfangst/status/370781057479483392
twitter,#balinotforsale,2013-08-23,12:31 PM,periode_1, erwinekoo,erwinekoo,1,#BaliNotForSale #BaliTolakReklamasi,,0,BaliNotForSale  BaliTolakReklamasi,2,TRUE,False,NA,1,NA,/erwinekoo/status/370780223685394432
twitter,#balinotforsale,2013-08-23,12:17 PM,periode_1, OSD_BALI,OSD_BALI  forbali13,2,Ngaku sebagai orang Bali ? Kamu tinggal di Bali kan ? Mari follow Forum Rakyat #BaliTolakReklamasi -> @forbali13 ! #BaliNotForSale,ngaku orang tinggal follow forum rakyat,6,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,5,/OSD_BALI/status/370776706820235265
twitter,#balinotforsale,2013-08-23,12:16 PM,periode_1, iponly_,iponly_  JRX_SID,2,Smangat bli ! #balinotforsale @JRX_SID : Kontroversi Reklamasi ini jadi semacam pemisah antara yg benar -benar peduli Bali,smangat kontroversi pemisah peduli,4,balinotforsale,1,FALSE,False,NA,NA,NA,/iponly_/status/370776487634272256
twitter,#balinotforsale,2013-08-23,12:13 PM,periode_1, wslottoh,wslottoh,1,Meskipun saya bukan warga Bali tapi saya juga ikut memasang logo #BaliTolokReklamasi pada ava saya #BaliNotForSale,warga memasang logo,3,BaliTolokReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,NA,/wslottoh/status/370775819649417217
twitter,#balinotforsale,2013-08-23,12:05 PM,periode_1, NasutionOSD,NasutionOSD,1,"3 .Jadi ayo perjuangkan alam kita kawan ,kita hrs berikan perlawanan kpd mrk yg hnya memikirkan uang #BaliTolakReklamasi #BaliNotForSale",perjuangkan alam kawan hrs perlawanan kpd mrk hnya memikirkan uang,10,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/NasutionOSD/status/370773765426122752
twitter,#balinotforsale,2013-08-23,12:03 PM,periode_1, NasutionOSD,NasutionOSD,1,"2 .Reklamasi pun berdampak sangat buruk bagi lingkungan ,abrasi di mana2 .#BaliTolakReklamasi #BaliNotForSale",berdampak buruk lingkungan abrasi,4,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/NasutionOSD/status/370773369831960578
twitter,#balinotforsale,2013-08-23,12:02 PM,periode_1, NasutionOSD,NasutionOSD,1,1 .Reklamasi adalah suatu proses panambahan daratan baru yg di atas lahan yg sebelum nya terdiri dr air . #BaliTolakReklamasi #BaliNotForSale,proses panambahan daratan lahan dr air,6,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/NasutionOSD/status/370773052985843712
twitter,#balinotforsale,2013-08-23,11:39 AM,periode_1, heyyadit,heyyadit,1,"sangat sederhana yg menyentuh hati #BaliNotForSale
",sederhana menyentuh hati,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/heyyadit/status/370767139512143872
twitter,#balinotforsale,2013-08-23,10:14 AM,periode_1, NgakanGde,NgakanGde,1,Act now ! #balitolakreklamasi #balinotforsale #balitanpakepentinganpribadi #balitanpamonopoli <e2><80><a6> ,act,1,balitolakreklamasi  balinotforsale  balitanpakepentinganpribadi  balitanpamonopoli,4,FALSE,False,NA,NA,NA,/NgakanGde/status/370745865180545024
twitter,#balinotforsale,2013-08-23,9:27 AM,periode_1, galihcahyono13,galihcahyono13,1,Ini dia .. #BaliNotforSale #BaliNotforSale #BaliNotforSale ,,0,BaliNotforSale  BaliNotforSale  BaliNotforSale,3,FALSE,False,NA,NA,NA,/galihcahyono13/status/370734083015737344
twitter,#balinotforsale,2013-08-23,8:29 AM,periode_1, ucok_olok,ucok_olok,1,TOLAK ! Atau kau takkan punya cerita untuk anak cucumu nanti . #balitolakreklamasi #balinotforsale ,takkan cerita anak cucumu,4,balitolakreklamasi  balinotforsale,2,FALSE,False,NA,NA,NA,/ucok_olok/status/370719362229239809
twitter,#balinotforsale,2013-08-23,8:26 AM,periode_1, POISON_AND_ROSE,POISON_AND_ROSE,1,#BaliNotForSale ,,0,BaliNotForSale,1,FALSE,False,NA,NA,NA,/POISON_AND_ROSE/status/370718608231391232
twitter,#balinotforsale,2013-08-23,7:59 AM,periode_1, AdiTyo_outSIDer,AdiTyo_outSIDer,1,"Outsiders & LadyRose

#BaliTolakReklamasi
#BaliNotForSale",outsiders ladyrose,2,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/AdiTyo_outSIDer/status/370711742843609088
twitter,#balinotforsale,2013-08-23,7:54 AM,periode_1, barrybriantoro,barrybriantoro  forbali13,2,#ff @forbali13 buat kamu yg anti reklamasi ! #balinotforsale,anti,1,ff  balinotforsale,2,FALSE,False,NA,NA,NA,/barrybriantoro/status/370710697316851712
twitter,#balinotforsale,2013-08-23,2:23 AM,periode_1, juniez_rock,juniez_rock  gendovara,2,#BaliNotForSale tayangan cerdas bersama direktur wahli bali - >   tolak reklamasi bali @gendovara,tayangan cerdas direktur wahli,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/juniez_rock/status/370627225877348352
twitter,#balinotforsale,2013-08-23,1:49 AM,periode_1, Diklysamui,Diklysamui,1,#balinotforsale #balitolakreklamasi #bali #indinesia #fighting #instaday ,,0,balinotforsale  balitolakreklamasi  bali  indinesia  fighting  instaday,6,FALSE,False,NA,NA,NA,/Diklysamui/status/370618725306990592
twitter,#balinotforsale,2013-08-23,1:42 AM,periode_1, Heldy_OSD,Heldy_OSD,1,"ternyata BALI tak seindah di FTV .
#BaliNotForSale .",seindah ftv,2,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Heldy_OSD/status/370617044586098689
twitter,#balinotforsale,2013-08-23,1:09 AM,periode_1, nandiamondlight,nandiamondlight  LadyRose_OSD,2,"!!RT @LadyRose_OSD : Gila , Bali di gerogoti . Saya yg di Jawa , sangat miris . Bali sudah indah tanpa kemewahan berlebih . #BaliNotForSale",gila gerogoti jawa miris indah kemewahan berlebih,7,BaliNotForSale,1,FALSE,False,NA,NA,1,/nandiamondlight/status/370608587879358464
twitter,#balinotforsale,2013-08-23,1:07 AM,periode_1, Uuuuck21,Uuuuck21  forbali13,2,"Untuk yang Cinta Bumi Pertiwi .
Follow @forbali13 ya ,,,!!
#BALINOTFORSALE",cinta bumi pertiwi follow,4,BALINOTFORSALE,1,FALSE,False,NA,NA,NA,/Uuuuck21/status/370608195217010688
twitter,#balinotforsale,2013-08-23,12:02 AM,periode_1, mahendradie,mahendradie,1,I 'm balinese and I love my island #balinotforsale ,balinese love island,3,balinotforsale,1,FALSE,False,NA,NA,NA,/mahendradie/status/370591846323740672
twitter,#balinotforsale,2013-08-22,11:41 PM,periode_1, iiAslan,iiAslan  CREWSAKAN_,2,RT @CREWSAKAN_: #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForS,,0,BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForS,8,FALSE,False,NA,NA,2,/iiAslan/status/370586468714315776
twitter,#balinotforsale,2013-08-22,11:38 PM,periode_1, CREWSAKAN_,CREWSAKAN_,1,#BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #NEGRIKU !!!,,0,BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  NEGRIKU,9,FALSE,False,NA,NA,7,/CREWSAKAN_/status/370585731871162370
twitter,#balinotforsale,2013-08-22,11:22 PM,periode_1, FiNYO_ROCK,FiNYO_ROCK  KontraS  nicodiemoz,3,Sipp RT <e2><80><9c>@KontraS <e2><80><9c>@nicodiemoz Ayo dukung gerakan #balinotforsale utk menjaga lingkungan bali .. ... ,sipp dukung gerakan menjaga lingkungan,5,balinotforsale,1,FALSE,True,NA,NA,NA,/FiNYO_ROCK/status/370581831801769984
twitter,#balinotforsale,2013-08-22,10:49 PM,periode_1, hacker_terkenal,hacker_terkenal  Metro_TV  JRX_SID,3,#BaliNotForSale @Metro_TV jam 23 :30 with @JRX_SID etc . Dont miss it !,etc dont miss,3,BaliNotForSale,1,FALSE,False,NA,NA,2,/hacker_terkenal/status/370573530062008320
twitter,#balinotforsale,2013-08-22,10:47 PM,periode_1, MomonAtLast,MomonAtLast  SBYudhoyono,2,peduli sama bali ? ho 'oh ? #BaliNotForSale RT @SBYudhoyono : Presiden SBY : Mari kita sadari pentingnya (cont ) ,peduli oh presiden sby sadari,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/MomonAtLast/status/370573009590824960
twitter,#balinotforsale,2013-08-22,10:44 PM,periode_1, 8ujel,8ujel,1,#BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale,,0,BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale,8,TRUE,False,NA,NA,NA,/8ujel/status/370572277345452032
twitter,#balinotforsale,2013-08-22,10:17 PM,periode_1, AndrieHernandez,AndrieHernandez,1,Yah ayo yg ngaku cinta Bali coba didukung yg satu ini #BaliNotForSale,yah ngaku cinta coba didukung,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/AndrieHernandez/status/370565375617822721
twitter,#balinotforsale,2013-08-22,10:03 PM,periode_1, OSD_BALI,OSD_BALI  Yogha_Balinese,2,Dan sisanya bisa kalian Hubungi CP yg sudah tertera di gambar ~ @Yogha_Balinese . Suksma n Cheers ! #BaliNotForSale ,sisanya hubungi cp tertera gambar suksma cheers,7,BaliNotForSale,1,FALSE,False,NA,1,1,/OSD_BALI/status/370561932773715971
twitter,#balinotforsale,2013-08-22,9:29 PM,periode_1, OSD_BALI,OSD_BALI  OSD_GIANYAR  BALIX_NKLENG,3,Untuk Wilayah Ubud & @OSD_GIANYAR kalian bisa hubungi @BALIX_NKLENG 085792882761 PIN : 26E5F35A #BaliNotForSale ,wilayah ubud hubungi pin efa,5,BaliNotForSale,1,FALSE,False,NA,NA,4,/OSD_BALI/status/370553267542953984
twitter,#balinotforsale,2013-08-22,9:19 PM,periode_1, Adhi_Goend,Adhi_Goend  JRX_SID,2,Interview @JRX_SID  dgn KompasTV ttg konser #BaliNotForSale akan tayang 22 Agustus jam 22 :00 WIB . Di Dewata TV jam 23 .00 WITA .,interview kompastv konser tayang agustus dewata tv wita,8,BaliNotForSale,1,FALSE,False,NA,NA,1,/Adhi_Goend/status/370550914832007168
twitter,#balinotforsale,2013-08-22,9:10 PM,periode_1, Crocodiebali,Crocodiebali,1,Bali asri tanpa reklamasi ! #balinotforsale,asri,1,balinotforsale,1,FALSE,False,NA,NA,2,/Crocodiebali/status/370548649622642688
twitter,#balinotforsale,2013-08-22,9:09 PM,periode_1, Gigih95s,Gigih95s  JRX_SID,2,Menantikan statement @JRX_SID yang tidak penting terkait konser #BaliNotForSale beberapa waktu lalu di Kompas TV !,statement terkait konser kompas tv,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Gigih95s/status/370548195325005825
twitter,#balinotforsale,2013-08-22,9:06 PM,periode_1, OSD_BALI,OSD_BALI  OSD_NORTHKUTA  Purwacool,3,"Utk wilayah @OSD_NORTHKUTA (Canggu , Dalung , dll ) bisa hubungi @Purwacool 083119669240 PIN : 24EA76B6 #BaliNotForSale ",wilayah canggu dalung dll hubungi pin eab,7,BaliNotForSale,1,FALSE,False,NA,NA,2,/OSD_BALI/status/370547450320138240
twitter,#balinotforsale,2013-08-22,8:48 PM,periode_1, ikadekbagiana,ikadekbagiana,1,#BaliTolakReklamasi Kebnyakan WNA mengira BALI adalah negara yg ditempati INDONESIA padahal sebaliknya #BALINOTFORSALE,kebnyakan wna negara ditempati,4,BaliTolakReklamasi  BALINOTFORSALE,2,FALSE,False,NA,NA,NA,/ikadekbagiana/status/370542951664869376
twitter,#balinotforsale,2013-08-22,8:35 PM,periode_1, Mba_Uul,Mba_Uul  OSD_BALI,2,"Mau loh min RT @OSD_BALI : Ayo di order T -Shirt #BaliNotForSale dr Kami ! Batas Order sampai tgl 3 september , CP sudah tercantum di Pic . ",loh order shirt dr batas order tgl september cp tercantum pic,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Mba_Uul/status/370539703671341058
twitter,#balinotforsale,2013-08-22,8:33 PM,periode_1, achmadfabian,achmadfabian  Metro_TV  JRX_SID,3,Acara #BaliNotForSale @Metro_TV jam 23 :30 with @JRX_SID etc . Dont miss it ! #BaliTolakReklamasi,acara etc dont miss,4,BaliNotForSale  BaliTolakReklamasi,2,FALSE,False,NA,NA,1,/achmadfabian/status/370539343510663169
twitter,#balinotforsale,2013-08-22,8:30 PM,periode_1, ZettCreative,ZettCreative,1,"PO Tees ""Bali Not For Sale "" I Cotton Combed 30s I Rubber Paint I Only 80K utk Indonesia yg lebih maju #BaliNotForSale ",tees sale cotton combed rubber paint maju,7,BaliNotForSale,1,FALSE,False,NA,NA,1,/ZettCreative/status/370538506537283585
twitter,#balinotforsale,2013-08-22,8:15 PM,periode_1, GilangKncna,GilangKncna  forbali13,2,Yuk follow @forbali13 untuk dukung BALI TOLAK REKLAMASI ! Selamatkan BALI !! #BALINOTFORSALE,follow dukung selamatkan,3,BALINOTFORSALE,1,FALSE,False,NA,NA,3,/GilangKncna/status/370534763364249600
twitter,#balinotforsale,2013-08-22,8:13 PM,periode_1, Ordebaru1998,Ordebaru1998  Adx_Inc,2,"!!! RT @Adx_Inc Lewat media , sudah saatnya menunjukkan kepada dunia bahwa Bali itu tak seindah di FTV . Selamat berjuang bli . #BaliNotForSale",media dunia seindah ftv berjuang,5,BaliNotForSale,1,FALSE,True,NA,NA,NA,/Ordebaru1998/status/370534143773261824
twitter,#balinotforsale,2013-08-22,8:05 PM,periode_1, ArdiSID,ArdiSID  OSD_BALI  OSD_BALI,3,RT @OSD_BALI : Boom !! New T -Shirt @OSD_BALI sudah bisa kamu order dari sekarang . Batas order sampai tgl 3 September . #BaliNotForSale ,boom new shirt order batas order tgl september,8,BaliNotForSale,1,FALSE,False,NA,NA,NA,/ArdiSID/status/370532257553199104
twitter,#balinotforsale,2013-08-22,8:03 PM,periode_1, radaRANDY_,radaRANDY_  JRX_SID,2,#BaliNotForSale cc : @JRX_SID,,0,BaliNotForSale,1,FALSE,False,NA,NA,NA,/radaRANDY_/status/370531632714756096
twitter,#balinotforsale,2013-08-22,7:51 PM,periode_1, Robby_fadhillah,Robby_fadhillah  JRX_SID  Metro_Tv,3,Tunggu jamnya saja penjelesan @JRX_SID tentang Bali >> #BaliNotForSale @Metro_Tv 23 :30,tunggu jamnya penjelesan,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Robby_fadhillah/status/370528756596604928
twitter,#balinotforsale,2013-08-22,7:20 PM,periode_1, denimnuryana,denimnuryana  JRX_SID,2,"Si Bolang asal Bali Cc @JRX_SID
#BaliNotForSale ",bolang,1,BaliNotForSale,1,FALSE,False,NA,NA,NA,/denimnuryana/status/370520966029656064
twitter,#balinotforsale,2013-08-22,6:56 PM,periode_1, SayfIqbal_MA,SayfIqbal_MA  LeRyanoutSIDers  JRX_SID  baliekarock  BOBBYBIKUL,5,RT @LeRyanoutSIDers : @JRX_SID @baliekarock @BOBBYBIKUL ini patung liberty ikut Demo #BaliTolakReklamasi #BaliNotForSale ,patung liberty demo,3,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/SayfIqbal_MA/status/370514813526745088
twitter,#balinotforsale,2013-08-22,6:40 PM,periode_1, DwikiRmdhn,DwikiRmdhn  JRX_SID,2,"#BaliTolakReklamasi #BaliTolakReklamasi #BaliTolakReklamasi
#BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale : @JRX_SID",,0,BaliTolakReklamasi  BaliTolakReklamasi  BaliTolakReklamasi  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale,7,FALSE,False,NA,NA,NA,/DwikiRmdhn/status/370510836663468033
twitter,#balinotforsale,2013-08-22,6:34 PM,periode_1, Sahala3Sahala,Sahala3Sahala  hardrockfm,2,Sayang bgt klu nanti Bali bakal dikuasai segelintir pemilik uang . Bali yg dulu jauh lebih eksotis dan ramah #BaliNotForSale @hardrockfm,sayang bgt klu dikuasai segelintir pemilik uang eksotis ramah,9,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Sahala3Sahala/status/370509390681341952
twitter,#balinotforsale,2013-08-22,6:31 PM,periode_1, Sahala3Sahala,Sahala3Sahala  hardrockfm,2,Yes nice conversation @hardrockfm #BaliNotForSale,yes nice conversation,3,BaliNotForSale,1,FALSE,False,NA,NA,1,/Sahala3Sahala/status/370508625346703362
twitter,#balinotforsale,2013-08-22,6:30 PM,periode_1, gustiayumm,gustiayumm  hardrockfm,2,"@hardrockfm sbg org bali , how can we help #savebali #balinotforsale ??",sbg org help,3,savebali  balinotforsale,2,FALSE,True,NA,NA,NA,/gustiayumm/status/370508227386937345
twitter,#balinotforsale,2013-08-22,6:29 PM,periode_1, ntanchrnnsa,ntanchrnnsa  WulansLady_  eveINTAN,3,"Masa ? Aku ga ngerti knp ini gabersuara :""D ""@WulansLady_: iia ini lagi ngomongin #BaliNotForSale RT @eveINTAN Masa gada suaranya -_- itu gmn",ngerti knp gabersuara iia ngomongin gada suaranya gmn,8,BaliNotForSale,1,FALSE,False,NA,1,NA,/ntanchrnnsa/status/370507992602398721
twitter,#balinotforsale,2013-08-22,6:29 PM,periode_1, WulansLady_,WulansLady_  hardrockfm  SID_Official,3,#BaliNotForSale RT @hardrockfm @SID_Official  Drive and Jive team l kita lagi ngomongin seputar Lingkungan hidup di Ba,drive jive team ngomongin seputar lingkungan hidup,7,BaliNotForSale,1,FALSE,True,NA,NA,2,/WulansLady_/status/370507964492152832
twitter,#balinotforsale,2013-08-22,6:27 PM,periode_1, mazgaga,mazgaga  JRX_SID,2,"""Keadaan Bali itu tidak seindah di FTV "" - @JRX_SID #BaliNotForSale",seindah ftv,2,BaliNotForSale,1,FALSE,False,NA,NA,1,/mazgaga/status/370507416913190912
twitter,#balinotforsale,2013-08-22,6:24 PM,periode_1, ronisuwarno,ronisuwarno  hardrockfm,2,#balinotforsale #balinotforsale #balinotforsale @hardrockfm,,0,balinotforsale  balinotforsale  balinotforsale,3,FALSE,False,NA,NA,NA,/ronisuwarno/status/370506752405422080
twitter,#balinotforsale,2013-08-22,6:22 PM,periode_1, zhieto_osd,zhieto_osd  SID_Official,2,@SID_Official bangga punya idola yg peduli akan rumahnya sendiri berkeliaran d jakarta bkn untk promo jual produk but #BaliNotForSale,bangga idola peduli rumahnya berkeliaran jakarta bkn untk promo jual produk,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/zhieto_osd/status/370506357226496000
twitter,#balinotforsale,2013-08-22,6:19 PM,periode_1, yogiSinaga_,yogiSinaga_  Hardrockfm  SID_Official,3,"Go @Hardrockfm 87 .6 FM with @SID_Official #BaliNotForSale , Come on guys (: *Turunkan , bubarkan , Bentuk *",fm come guys turunkan bubarkan bentuk,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/yogiSinaga_/status/370505428242669568
twitter,#balinotforsale,2013-08-22,6:17 PM,periode_1, athagamo89,athagamo89  hardrockfm  SID_Official,3,@hardrockfm #BALINOTFORSALE apa rencana selanjut nya dari @SID_Official setelah beberapa saat yg lalu melakukan longmarch ke kantor gubernur,rencana selanjut longmarch kantor gubernur,5,BALINOTFORSALE,1,FALSE,False,NA,NA,1,/athagamo89/status/370505040760274944
twitter,#balinotforsale,2013-08-22,6:17 PM,periode_1, KIBULBIKUL,KIBULBIKUL  JRX_SID,2,Bali tidak seperti visualisasi FTV - @JRX_SID #BaliTolakReklamasi #BaliNotForSale,visualisasi ftv,2,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,1,/KIBULBIKUL/status/370504935483256834
twitter,#balinotforsale,2013-08-22,6:11 PM,periode_1, derangga_,derangga_,1,Gambar #BaliTolakReklamasi sudah menyebar luass dan #BaliNotForSale,gambar menyebar luass,3,BaliTolakReklamasi  BaliNotForSale,2,FALSE,False,NA,NA,NA,/derangga_/status/370503527569055744
twitter,#balinotforsale,2013-08-22,6:09 PM,periode_1, Alit_13,Alit_13  HaiMagazine,2,"#BaliNotForSale ""@HaiMagazine : Jerinx SID : Hargai Negeri Ini dengan Cara Simpel ! ",jerinx sid hargai negeri simpel,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Alit_13/status/370503072239190017
twitter,#balinotforsale,2013-08-22,6:06 PM,periode_1, okabujawan,okabujawan,1,"kalo Pattimura masih baris di dompet berarti masih perjuangan , tapi kalo Sukarno -Hatta berati sudah merdeka #Bali #balinotforsale",kalo pattimura baris dompet perjuangan kalo sukarno hatta berati merdeka,10,Bali  balinotforsale,2,FALSE,False,NA,NA,NA,/okabujawan/status/370502338319900673
twitter,#balinotforsale,2013-08-22,5:19 PM,periode_1, xgregx_,xgregx_  HaiMagazine,2,RT JRX_SID Nunggu #BaliNotForSale di MetroTV . Baca interview saya dgn @HaiMagazine ttg diskriminasi thd band daerah .,nunggu metrotv baca interview diskriminasi band daerah,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/xgregx_/status/370490295667814400
twitter,#balinotforsale,2013-08-22,4:32 PM,periode_1, NaraEgy_GSM,NaraEgy_GSM,1,"Siap terbang ke Bali siap tolak besar ""an #BaliNotForSale Bali tak butuh beton "" yg berdiri besar",terbang butuh beton berdiri,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/NaraEgy_GSM/status/370478475347361793
twitter,#balinotforsale,2013-08-22,4:24 PM,periode_1, TJunilistian,TJunilistian,1,Kamu bisa baca ini tidak ? Dasar Investor anjing ! #BaliNotForSale ,baca dasar investor anjing,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/TJunilistian/status/370476509443543040
twitter,#balinotforsale,2013-08-22,3:55 PM,periode_1, Hardhanbella,Hardhanbella,1,"Pro banget sm aktivis yg cinta BALI , terus lah bro , lawan si investor yg borju itu , #BaliNotForSale",pro banget sm aktivis cinta lawan investor borju,8,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Hardhanbella/status/370469210578620416
